gID	cind
NM_006245	56
NM_006312	56
NM_006400	56
NM_006402	56
NM_006513	56
NM_006701	56
NM_006830	56
NM_006833	56
NM_006861	56
NM_006899	56
NM_006936	56
NM_007096	56
NM_007100	56
NM_007103	56
NM_007234	56
NM_007262	56
NM_007275	56
NM_012094	56
NM_012248	56
NM_012289	56
NM_012394	56
NM_012456	56
NM_013245	56
NM_014018	56
NM_014175	56
NM_014235	56
NM_014248	56
NM_014255	56
NM_014281	56
NM_014402	56
NM_014507	56
NM_014754	56
NM_014874	56
NM_015449	56
NM_015956	56
NM_015959	56
NM_015965	56
NM_016139	56
NM_016222	56
NM_016504	56
NM_016581	56
NM_017702	56
NM_017840	56
NM_017854	56
NM_017971	56
NM_018198	56
NM_018216	56
NM_018467	56
NM_018838	56
NM_018947	56
NM_019056	56
NM_020151	56
NM_020710	56
NM_021074	56
NM_021129	56
NM_021130	56
NM_021821	56
NM_022170	56
NM_023935	56
NM_024026	56
NM_024040	56
NM_024112	56
NM_024292	56
NM_024407	56
NM_024571	56
NM_025029	56
NM_030811	56
NM_032366	56
NM_032477	56
NM_032747	56
NM_032848	56
NM_033416	56
NM_033557	56
NM_133640	56
NM_138740	56
NM_148570	56
NM_175614	56
NM_178124	56
NM_184041	56
NM_184043	56
NM_203430	56
NM_203431	56
NM_203500	56
NM_203506	56
NM_207009	56
NM_207514	56
NM_000159	57
NM_000254	57
NM_001001651	57
NM_001002836	57
NM_001003725	57
NM_001006665	57
NM_001007258	57
NM_001007259	57
NM_001007260	57
NM_001008237	57
NM_001012339	57
NM_001025374	57
NM_001025777	57
NM_001029862	57
NM_001032381	57
NM_001032384	57
NM_001033855	57
NM_001127	57
NM_001205	57
NM_001260	57
NM_001261	57
NM_001278	57
NM_001357	57
NM_001933	57
NM_001949	57
NM_002040	57
NM_002452	57
NM_002642	57
NM_002689	57
NM_002953	57
NM_002967	57
NM_003077	57
NM_003131	57
NM_003339	57
NM_003343	57
NM_003425	57
NM_003442	57
NM_003487	57
NM_003493	57
NM_003502	57
NM_003541	57
NM_003674	57
NM_003883	57
NM_003907	57
NM_003935	57
NM_004178	57
NM_004247	57
NM_004257	57
NM_004269	57
NM_004286	57
NM_004299	57
NM_004376	57
NM_004424	57
NM_004584	57
NM_004703	57
NM_004774	57
NM_004792	57
NM_004886	57
NM_005049	57
NM_005109	57
NM_005146	57
NM_005153	57
NM_005156	57
NM_005590	57
NM_005632	57
NM_005741	57
NM_005772	57
NM_005930	57
NM_005955	57
NM_006110	57
NM_006223	57
NM_006297	57
NM_006315	57
NM_006428	57
NM_006582	57
NM_006590	57
NM_006659	57
NM_006802	57
NM_006927	57
NM_006939	57
NM_007010	57
NM_007020	57
NM_007267	57
NM_007344	57
NM_007357	57
NM_012256	57
NM_012311	57
NM_012448	57
NM_013335	57
NM_013978	57
NM_014026	57
NM_014140	57
NM_014229	57
NM_014280	57
NM_014343	57
NM_014487	57
NM_014704	57
NM_014857	57
NM_014952	57
NM_014977	57
NM_015061	57
NM_015062	57
NM_015070	57
NM_015104	57
NM_015201	57
NM_015324	57
NM_015367	57
NM_015471	57
NM_015635	57
NM_015638	57
NM_015670	57
NM_015680	57
NM_015697	57
NM_015703	57
NM_015705	57
NM_015936	57
NM_015938	57
NM_016111	57
NM_016287	57
NM_016305	57
NM_016390	57
NM_016401	57
NM_016621	57
NM_016648	57
NM_017566	57
NM_017615	57
NM_017665	57
NM_017722	57
NM_017755	57
NM_017766	57
NM_017807	57
NM_017818	57
NM_017819	57
NM_017846	57
NM_017906	57
NM_017914	57
NM_017939	57
NM_018025	57
NM_018074	57
NM_018127	57
NM_018312	57
NM_018385	57
NM_018413	57
NM_018466	57
NM_018668	57
NM_018691	57
NM_018845	57
NM_019070	57
NM_020120	57
NM_020156	57
NM_020170	57
NM_020196	57
NM_020243	57
NM_020385	57
NM_020449	57
NM_021079	57
NM_021173	57
NM_021968	57
NM_022070	57
NM_022072	57
NM_022118	57
NM_022575	57
NM_022744	57
NM_022780	57
NM_022830	57
NM_023005	57
NM_024031	57
NM_024039	57
NM_024069	57
NM_024072	57
NM_024339	57
NM_024511	57
NM_024666	57
NM_024741	57
NM_024834	57
NM_024923	57
NM_025128	57
NM_025264	57
NM_030588	57
NM_030917	57
NM_031307	57
NM_031485	57
NM_032141	57
NM_032193	57
NM_032226	57
NM_032236	57
NM_032302	57
NM_032311	57
NM_032408	57
NM_032486	57
NM_032730	57
NM_052842	57
NM_052963	57
NM_057175	57
NM_080414	57
NM_080626	57
NM_133452	57
NM_134324	57
NM_138400	57
NM_138429	57
NM_138459	57
NM_139076	57
NM_144600	57
NM_144716	57
NM_145062	57
NM_145280	57
NM_152272	57
NM_152287	57
NM_152307	57
NM_152379	57
NM_175039	57
NM_182922	57
NM_198097	57
NM_198950	57
NM_198953	57
NM_203288	57
NM_203354	57
NM_203356	57
NM_205847	57
NM_207356	57
NM_000409	58
NM_000789	58
NM_000849	58
NM_000926	58
NM_001001394	58
NM_001001668	58
NM_001001712	58
NM_001002006	58
NM_001003683	58
NM_001003937	58
NM_001004299	58
NM_001007249	58
NM_001007530	58
NM_001008409	58
NM_001008728	58
NM_001010868	58
NM_001010870	58
NM_001010940	58
NM_001010971	58
NM_001010979	58
NM_001011544	58
NM_001011548	58
NM_001011549	58
NM_001011550	58
NM_001012984	58
NM_001013625	58
NM_001013626	58
NM_001014380	58
NM_001014442	58
NM_001014977	58
NM_001015887	58
NM_001017372	58
NM_001017923	58
NM_001024675	58
NM_001025096	58
NM_001026383	58
NM_001029886	58
NM_001131	58
NM_001333	58
NM_001474	58
NM_001475	58
NM_001477	58
NM_001881	58
NM_002193	58
NM_002362	58
NM_002959	58
NM_003462	58
NM_003886	58
NM_003888	58
NM_004143	58
NM_004206	58
NM_004362	58
NM_004923	58
NM_005019	58
NM_005167	58
NM_005366	58
NM_006089	58
NM_006115	58
NM_006211	58
NM_006456	58
NM_006686	58
NM_006746	58
NM_012144	58
NM_012272	58
NM_014031	58
NM_014157	58
NM_014419	58
NM_014466	58
NM_014598	58
NM_015089	58
NM_015432	58
NM_015668	58
NM_015690	58
NM_016169	58
NM_016178	58
NM_016238	58
NM_016356	58
NM_016472	58
NM_016512	58
NM_016954	58
NM_016955	58
NM_017559	58
NM_017565	58
NM_017576	58
NM_017673	58
NM_018348	58
NM_018409	58
NM_018418	58
NM_018995	58
NM_019073	58
NM_020398	58
NM_020641	58
NM_020802	58
NM_020805	58
NM_020879	58
NM_020893	58
NM_021123	58
NM_021185	58
NM_021247	58
NM_021827	58
NM_022571	58
NM_022785	58
NM_024059	58
NM_024302	58
NM_024506	58
NM_024577	58
NM_024643	58
NM_024687	58
NM_024734	58
NM_024933	58
NM_024944	58
NM_025145	58
NM_025244	58
NM_030785	58
NM_030933	58
NM_031414	58
NM_031422	58
NM_031475	58
NM_031898	58
NM_031908	58
NM_031916	58
NM_031924	58
NM_031955	58
NM_031956	58
NM_032037	58
NM_032116	58
NM_032126	58
NM_032132	58
NM_032133	58
NM_032135	58
NM_032136	58
NM_032146	58
NM_032147	58
NM_032165	58
NM_032243	58
NM_032246	58
NM_032255	58
NM_032263	58
NM_032265	58
NM_032266	58
NM_032413	58
NM_032414	58
NM_032487	58
NM_032554	58
NM_032559	58
NM_032567	58
NM_032584	58
NM_032589	58
NM_032597	58
NM_032598	58
NM_032604	58
NM_032663	58
NM_032884	58
NM_032930	58
NM_032944	58
NM_033122	58
NM_033123	58
NM_033194	58
NM_033271	58
NM_033328	58
NM_033341	58
NM_033364	58
NM_033400	58
NM_033402	58
NM_033409	58
NM_033413	58
NM_052840	58
NM_052961	58
NM_052999	58
NM_053017	58
NM_053285	58
NM_054108	58
NM_058200	58
NM_058206	58
NM_080431	58
NM_080653	58
NM_080675	58
NM_080739	58
NM_080745	58
NM_080825	58
NM_080834	58
NM_080862	58
NM_080868	58
NM_130784	58
NM_130897	58
NM_133498	58
NM_138294	58
NM_138435	58
NM_138451	58
NM_138571	58
NM_138718	58
NM_138771	58
NM_138789	58
NM_138796	58
NM_138806	58
NM_139160	58
NM_139171	58
NM_139174	58
NM_139175	58
NM_139214	58
NM_139243	58
NM_139282	58
NM_139289	58
NM_144594	58
NM_144602	58
NM_144605	58
NM_144608	58
NM_144634	58
NM_144644	58
NM_144661	58
NM_144673	58
NM_144674	58
NM_144702	58
NM_144713	58
NM_144714	58
NM_144990	58
NM_145004	58
NM_145014	58
NM_145017	58
NM_145020	58
NM_145025	58
NM_145028	58
NM_145038	58
NM_145046	58
NM_145174	58
NM_145205	58
NM_145235	58
NM_145250	58
NM_145254	58
NM_145263	58
NM_147180	58
NM_152277	58
NM_152325	58
NM_152353	58
NM_152397	58
NM_152401	58
NM_152418	58
NM_152431	58
NM_152445	58
NM_152448	58
NM_152455	58
NM_152457	58
NM_152503	58
NM_152505	58
NM_152510	58
NM_152533	58
NM_152538	58
NM_152548	58
NM_152549	58
NM_152550	58
NM_152598	58
NM_152613	58
NM_152616	58
NM_152638	58
NM_152641	58
NM_152666	58
NM_152686	58
NM_152706	58
NM_152710	58
NM_152723	58
NM_152732	58
NM_152751	58
NM_152770	58
NM_152775	58
NM_152786	58
NM_152830	58
NM_153025	58
NM_153046	58
NM_153216	58
NM_153330	58
NM_153356	58
NM_153364	58
NM_153606	58
NM_153614	58
NM_153694	58
NM_153706	58
NM_153810	58
NM_153812	58
NM_153825	58
NM_170697	58
NM_170745	58
NM_171999	58
NM_173039	58
NM_173081	58
NM_173472	58
NM_173478	58
NM_173486	58
NM_173488	58
NM_173491	58
NM_173499	58
NM_173530	58
NM_173542	58
NM_173550	58
NM_173554	58
NM_173555	58
NM_173556	58
NM_173563	58
NM_173574	58
NM_173806	58
NM_173811	58
NM_173846	58
NM_173847	58
NM_174890	58
NM_174910	58
NM_174924	58
NM_174944	58
NM_174981	58
NM_175064	58
NM_175874	58
NM_175878	58
NM_177478	58
NM_177964	58
NM_178019	58
NM_178452	58
NM_178456	58
NM_178460	58
NM_178477	58
NM_178483	58
NM_178525	58
NM_178552	58
NM_178555	58
NM_178821	58
NM_178823	58
NM_178827	58
NM_178861	58
NM_181269	58
NM_181502	58
NM_181571	58
NM_181607	58
NM_181645	58
NM_181707	58
NM_181756	58
NM_181774	58
NM_182504	58
NM_182529	58
NM_182581	58
NM_182583	58
NM_182631	58
NM_182699	58
NM_182717	58
NM_182721	58
NM_182769	58
NM_182771	58
NM_182911	58
NM_183011	58
NM_183058	58
NM_183239	58
NM_194072	58
NM_198085	58
NM_198148	58
NM_198464	58
NM_198469	58
NM_198485	58
NM_198524	58
NM_198529	58
NM_198567	58
NM_198572	58
NM_198844	58
NM_198946	58
NM_199124	58
NM_201435	58
NM_201564	58
NM_203299	58
NM_203303	58
NM_203408	58
NM_206892	58
NM_206919	58
NM_206955	58
NM_206966	58
NM_207316	58
NM_207491	58
NM_213598	58
NM_000292	59
NM_000402	59
NM_000455	59
NM_001001349	59
NM_001001561	59
NM_001001716	59
NM_001002877	59
NM_001002878	59
NM_001005409	59
NM_001006940	59
NM_001006942	59
NM_001008695	59
NM_001008696	59
NM_001008697	59
NM_001012300	59
NM_001013836	59
NM_001014286	59
NM_001014449	59
NM_001015047	59
NM_001018024	59
NM_001018025	59
NM_001024957	59
NM_001025778	59
NM_001029885	59
NM_001120	59
NM_001292	59
NM_001319	59
NM_001383	59
NM_001469	59
NM_001707	59
NM_001787	59
NM_002018	59
NM_002096	59
NM_002455	59
NM_002651	59
NM_002720	59
NM_002749	59
NM_002768	59
NM_002911	59
NM_003093	59
NM_003313	59
NM_003624	59
NM_003639	59
NM_003755	59
NM_003779	59
NM_003876	59
NM_004341	59
NM_004359	59
NM_004489	59
NM_004689	59
NM_004712	59
NM_005078	59
NM_005085	59
NM_005125	59
NM_005219	59
NM_005341	59
NM_005526	59
NM_005528	59
NM_005647	59
NM_005706	59
NM_005762	59
NM_005782	59
NM_005802	59
NM_005817	59
NM_005850	59
NM_006112	59
NM_006284	59
NM_006328	59
NM_006337	59
NM_006339	59
NM_006396	59
NM_006427	59
NM_006453	59
NM_006503	59
NM_006627	59
NM_006693	59
NM_006795	59
NM_006814	59
NM_006949	59
NM_007165	59
NM_007254	59
NM_007263	59
NM_007321	59
NM_007322	59
NM_007367	59
NM_012100	59
NM_012110	59
NM_012127	59
NM_012164	59
NM_012346	59
NM_013248	59
NM_013291	59
NM_013319	59
NM_013323	59
NM_013326	59
NM_013375	59
NM_013449	59
NM_014003	59
NM_014223	59
NM_014329	59
NM_014506	59
NM_014569	59
NM_014577	59
NM_014847	59
NM_014941	59
NM_015015	59
NM_015155	59
NM_015362	59
NM_015517	59
NM_015629	59
NM_015721	59
NM_015908	59
NM_015953	59
NM_016086	59
NM_016208	59
NM_016324	59
NM_016326	59
NM_016372	59
NM_016492	59
NM_016532	59
NM_016936	59
NM_017528	59
NM_017555	59
NM_017569	59
NM_017595	59
NM_017811	59
NM_017824	59
NM_017869	59
NM_017876	59
NM_017887	59
NM_017921	59
NM_018044	59
NM_018332	59
NM_018671	59
NM_018688	59
NM_019862	59
NM_020175	59
NM_020765	59
NM_021164	59
NM_021259	59
NM_021932	59
NM_022156	59
NM_022719	59
NM_022914	59
NM_024011	59
NM_024078	59
NM_024107	59
NM_024313	59
NM_024321	59
NM_024537	59
NM_024623	59
NM_024632	59
NM_024928	59
NM_025161	59
NM_025204	59
NM_025232	59
NM_030981	59
NM_031288	59
NM_032204	59
NM_033534	59
NM_052902	59
NM_053046	59
NM_058167	59
NM_058243	59
NM_080732	59
NM_080822	59
NM_138414	59
NM_139032	59
NM_145102	59
NM_152244	59
NM_177441	59
NM_177967	59
NM_178126	59
NM_178578	59
NM_182812	59
NM_203415	59
NM_000233	60
NM_000243	60
NM_000686	60
NM_000692	60
NM_000728	60
NM_001001662	60
NM_001001912	60
NM_001002915	60
NM_001004064	60
NM_001004328	60
NM_001004485	60
NM_001004736	60
NM_001004737	60
NM_001005168	60
NM_001005169	60
NM_001005326	60
NM_001005504	60
NM_001005850	60
NM_001007527	60
NM_001008224	60
NM_001008726	60
NM_001010925	60
NM_001010939	60
NM_001010986	60
NM_001012990	60
NM_001015508	60
NM_001017971	60
NM_001024667	60
NM_001029865	60
NM_001031665	60
NM_001031720	60
NM_001340	60
NM_001526	60
NM_002009	60
NM_002171	60
NM_002411	60
NM_002511	60
NM_002976	60
NM_003216	60
NM_003697	60
NM_003880	60
NM_004304	60
NM_004469	60
NM_005201	60
NM_005212	60
NM_006073	60
NM_006121	60
NM_006438	60
NM_006551	60
NM_006781	60
NM_006940	60
NM_013357	60
NM_014053	60
NM_014055	60
NM_014057	60
NM_014358	60
NM_014491	60
NM_015459	60
NM_015693	60
NM_016632	60
NM_017431	60
NM_017539	60
NM_017839	60
NM_017987	60
NM_018003	60
NM_018086	60
NM_018897	60
NM_019590	60
NM_020140	60
NM_020143	60
NM_020482	60
NM_020653	60
NM_020776	60
NM_020813	60
NM_020871	60
NM_020890	60
NM_020961	60
NM_021146	60
NM_021153	60
NM_021233	60
NM_022374	60
NM_022663	60
NM_022916	60
NM_023931	60
NM_024080	60
NM_024652	60
NM_024751	60
NM_024762	60
NM_024798	60
NM_024809	60
NM_024847	60
NM_025214	60
NM_030568	60
NM_030624	60
NM_031427	60
NM_031473	60
NM_031474	60
NM_032119	60
NM_032341	60
NM_032423	60
NM_032583	60
NM_032787	60
NM_033017	60
NM_033033	60
NM_033067	60
NM_033083	60
NM_033151	60
NM_033191	60
NM_033428	60
NM_052882	60
NM_052937	60
NM_052952	60
NM_052997	60
NM_058248	60
NM_080666	60
NM_080831	60
NM_080874	60
NM_080876	60
NM_130396	60
NM_130806	60
NM_133267	60
NM_133497	60
NM_133636	60
NM_138327	60
NM_138800	60
NM_139173	60
NM_144508	60
NM_144598	60
NM_144620	60
NM_144625	60
NM_145170	60
NM_145258	60
NM_145865	60
NM_152355	60
NM_152381	60
NM_152437	60
NM_152439	60
NM_152476	60
NM_152519	60
NM_152597	60
NM_152611	60
NM_152632	60
NM_152774	60
NM_152779	60
NM_152788	60
NM_152888	60
NM_152898	60
NM_152910	60
NM_152989	60
NM_152999	60
NM_153189	60
NM_153252	60
NM_153267	60
NM_153274	60
NM_153634	60
NM_172025	60
NM_172194	60
NM_172241	60
NM_173489	60
NM_173503	60
NM_173521	60
NM_173536	60
NM_173539	60
NM_173545	60
NM_173650	60
NM_173690	60
NM_174943	60
NM_175854	60
NM_177532	60
NM_178010	60
NM_181775	60
NM_182552	60
NM_183378	60
NM_194277	60
NM_194292	60
NM_194303	60
NM_198239	60
NM_198271	60
NM_198283	60
NM_198459	60
NM_198503	60
NM_198506	60
NM_198549	60
NM_198568	60
NM_198945	60
NM_198996	60
NM_201431	60
NM_203375	60
NM_207308	60
NM_207355	60
NM_207404	60
NM_207439	60
NM_207517	60
NM_213599	60
NM_000035	61
NM_000082	61
NM_000085	61
NM_000137	61
NM_000221	61
NM_000298	61
NM_000338	61
NM_000341	61
NM_000355	61
NM_000478	61
NM_000481	61
NM_000482	61
NM_000790	61
NM_000893	61
NM_001001731	61
NM_001002921	61
NM_001008389	61
NM_001025616	61
NM_001082	61
NM_001143	61
NM_001385	61
NM_001491	61
NM_001680	61
NM_001882	61
NM_001914	61
NM_001966	61
NM_001979	61
NM_001989	61
NM_002021	61
NM_002315	61
NM_002591	61
NM_002614	61
NM_002850	61
NM_003052	61
NM_003058	61
NM_003399	61
NM_003553	61
NM_003554	61
NM_003568	61
NM_003645	61
NM_003748	61
NM_003949	61
NM_003960	61
NM_003963	61
NM_003984	61
NM_004062	61
NM_004169	61
NM_004245	61
NM_004254	61
NM_004444	61
NM_004790	61
NM_004795	61
NM_004861	61
NM_005276	61
NM_005422	61
NM_005768	61
NM_006044	61
NM_006111	61
NM_006214	61
NM_006672	61
NM_012476	61
NM_014039	61
NM_014240	61
NM_014442	61
NM_014625	61
NM_016027	61
NM_016204	61
NM_016347	61
NM_016615	61
NM_017584	61
NM_018242	61
NM_018484	61
NM_019841	61
NM_020223	61
NM_020433	61
NM_020469	61
NM_020665	61
NM_020999	61
NM_021196	61
NM_021232	61
NM_021603	61
NM_021969	61
NM_022568	61
NM_024563	61
NM_024869	61
NM_024922	61
NM_025058	61
NM_025125	61
NM_031305	61
NM_032425	61
NM_033266	61
NM_033323	61
NM_053039	61
NM_080658	61
NM_130848	61
NM_145649	61
NM_145655	61
NM_152458	61
NM_152512	61
NM_153646	61
NM_153648	61
NM_173656	61
NM_178498	61
NM_181871	61
NM_000055	62
NM_000071	62
NM_000192	62
NM_000229	62
NM_000256	62
NM_000371	62
NM_000447	62
NM_000506	62
NM_000524	62
NM_000603	62
NM_000606	62
NM_000715	62
NM_000773	62
NM_000813	62
NM_000839	62
NM_000850	62
NM_000934	62
NM_001005187	62
NM_001007269	62
NM_001007270	62
NM_001010845	62
NM_001010969	62
NM_001017931	62
NM_001024594	62
NM_001024656	62
NM_001031703	62
NM_001279	62
NM_001347	62
NM_001374	62
NM_001638	62
NM_001643	62
NM_001645	62
NM_001842	62
NM_001858	62
NM_002012	62
NM_002052	62
NM_002151	62
NM_002207	62
NM_002284	62
NM_002477	62
NM_002501	62
NM_002527	62
NM_002747	62
NM_002978	62
NM_003036	62
NM_003459	62
NM_003708	62
NM_003939	62
NM_004051	62
NM_004140	62
NM_004230	62
NM_004278	62
NM_004297	62
NM_004463	62
NM_004558	62
NM_004594	62
NM_005029	62
NM_005052	62
NM_005240	62
NM_005269	62
NM_005430	62
NM_005518	62
NM_005693	62
NM_006133	62
NM_006657	62
NM_006843	62
NM_006944	62
NM_007101	62
NM_012186	62
NM_013356	62
NM_013369	62
NM_013389	62
NM_014434	62
NM_015425	62
NM_015978	62
NM_015985	62
NM_016151	62
NM_016327	62
NM_017558	62
NM_017575	62
NM_017586	62
NM_017621	62
NM_018231	62
NM_018317	62
NM_018425	62
NM_018687	62
NM_018953	62
NM_019109	62
NM_020155	62
NM_020525	62
NM_020998	62
NM_021100	62
NM_021151	62
NM_021168	62
NM_021175	62
NM_022060	62
NM_022131	62
NM_022134	62
NM_022135	62
NM_022304	62
NM_022436	62
NM_024110	62
NM_024552	62
NM_024676	62
NM_025002	62
NM_030577	62
NM_030657	62
NM_030761	62
NM_030957	62
NM_031295	62
NM_031440	62
NM_031866	62
NM_032375	62
NM_032902	62
NM_033467	62
NM_033543	62
NM_052819	62
NM_053279	62
NM_054113	62
NM_080718	62
NM_130786	62
NM_138385	62
NM_138393	62
NM_144651	62
NM_145200	62
NM_152286	62
NM_174977	62
NM_181486	62
NM_182617	62
NM_183357	62
NM_198289	62
NM_198472	62
NM_203315	62
NM_207117	62
NM_207351	62
NM_000025	63
NM_000367	63
NM_000427	63
NM_000538	63
NM_000605	63
NM_000670	63
NM_000767	63
NM_001009569	63
NM_001024631	63
NM_001030288	63
NM_001187	63
NM_001253	63
NM_001962	63
NM_002547	63
NM_002711	63
NM_003123	63
NM_003301	63
NM_003415	63
NM_003423	63
NM_003441	63
NM_003906	63
NM_004239	63
NM_004641	63
NM_012224	63
NM_013306	63
NM_014443	63
NM_014472	63
NM_015054	63
NM_015958	63
NM_016195	63
NM_016216	63
NM_017659	63
NM_018273	63
NM_018306	63
NM_018327	63
NM_019041	63
NM_019120	63
NM_020124	63
NM_021111	63
NM_021922	63
NM_022113	63
NM_022902	63
NM_024055	63
NM_024753	63
NM_024906	63
NM_030633	63
NM_032151	63
NM_032175	63
NM_032217	63
NM_032300	63
NM_032335	63
NM_032620	63
NM_032735	63
NM_032842	63
NM_032933	63
NM_133644	63
NM_138698	63
NM_145720	63
NM_147156	63
NM_152682	63
NM_152707	63
NM_152943	63
NM_198849	63
NM_000147	64
NM_000373	64
NM_000404	64
NM_000520	64
NM_000687	64
NM_000696	64
NM_000876	64
NM_000942	64
NM_001007565	64
NM_001008	64
NM_001008566	64
NM_001010983	64
NM_001013436	64
NM_001018073	64
NM_001024380	64
NM_001024649	64
NM_001031847	64
NM_001344	64
NM_001359	64
NM_001457	64
NM_001497	64
NM_001660	64
NM_001876	64
NM_002631	64
NM_002643	64
NM_002950	64
NM_002951	64
NM_003217	64
NM_003595	64
NM_003819	64
NM_004109	64
NM_004184	64
NM_004343	64
NM_004394	64
NM_004663	64
NM_004766	64
NM_004800	64
NM_004905	64
NM_004911	64
NM_004930	64
NM_005112	64
NM_005216	64
NM_005274	64
NM_005313	64
NM_005336	64
NM_005347	64
NM_005827	64
NM_005896	64
NM_006010	64
NM_006280	64
NM_006292	64
NM_006330	64
NM_006363	64
NM_006384	64
NM_006405	64
NM_006406	64
NM_006432	64
NM_006459	64
NM_006462	64
NM_006519	64
NM_006754	64
NM_006808	64
NM_006815	64
NM_006827	64
NM_006854	64
NM_007033	64
NM_007167	64
NM_007169	64
NM_013238	64
NM_013336	64
NM_014041	64
NM_014206	64
NM_014445	64
NM_014730	64
NM_015027	64
NM_015331	64
NM_015379	64
NM_015523	64
NM_015530	64
NM_015907	64
NM_015937	64
NM_015966	64
NM_016016	64
NM_016041	64
NM_016085	64
NM_016176	64
NM_016547	64
NM_016589	64
NM_017510	64
NM_018462	64
NM_018509	64
NM_018683	64
NM_018973	64
NM_018998	64
NM_019107	64
NM_020062	64
NM_020216	64
NM_020371	64
NM_021203	64
NM_022044	64
NM_022065	64
NM_022085	64
NM_022464	64
NM_023947	64
NM_024029	64
NM_024075	64
NM_024324	64
NM_024715	64
NM_024740	64
NM_030673	64
NM_030810	64
NM_032565	64
NM_032731	64
NM_032985	64
NM_080593	64
NM_138346	64
NM_138570	64
NM_138785	64
NM_138793	64
NM_144582	64
NM_144583	64
NM_148172	64
NM_148173	64
NM_152516	64
NM_152932	64
NM_153681	64
NM_153682	64
NM_153741	64
NM_172341	64
NM_173701	64
NM_173852	64
NM_175852	64
NM_182715	64
NM_198335	64
NM_203346	64
NM_203472	64
NM_207118	64
NM_000210	65
NM_000227	65
NM_000575	65
NM_001011663	65
NM_001011709	65
NM_001195	65
NM_001759	65
NM_001793	65
NM_002524	65
NM_002526	65
NM_002794	65
NM_003666	65
NM_004136	65
NM_005570	65
NM_005863	65
NM_006281	65
NM_006541	65
NM_006955	65
NM_012081	65
NM_012099	65
NM_014547	65
NM_014992	65
NM_015115	65
NM_016120	65
NM_017437	65
NM_017634	65
NM_018092	65
NM_018098	65
NM_018102	65
NM_018498	65
NM_018891	65
NM_019022	65
NM_020183	65
NM_020751	65
NM_022116	65
NM_022458	65
NM_022836	65
NM_023070	65
NM_024420	65
NM_024605	65
NM_025000	65
NM_025191	65
NM_032047	65
NM_032143	65
NM_032168	65
NM_032280	65
NM_032376	65
NM_032581	65
NM_032869	65
NM_138364	65
NM_139164	65
NM_139281	65
NM_144963	65
NM_145007	65
NM_145715	65
NM_145914	65
NM_152415	65
NM_152446	65
NM_153013	65
NM_153702	65
NM_173083	65
NM_173480	65
NM_173618	65
NM_173630	65
NM_181787	65
NM_181847	65
NM_198129	65
NM_198965	65
NM_198966	65
NM_207343	65
NM_000200	66
NM_000689	66
NM_000785	66
NM_001003790	66
NM_001003791	66
NM_001008495	66
NM_001009181	66
NM_001215	66
NM_001322	66
NM_001898	66
NM_001899	66
NM_001900	66
NM_001963	66
NM_002159	66
NM_002202	66
NM_002310	66
NM_002652	66
NM_003506	66
NM_003890	66
NM_004329	66
NM_004449	66
NM_004751	66
NM_005042	66
NM_005244	66
NM_006017	66
NM_006061	66
NM_006250	66
NM_006685	66
NM_006996	66
NM_007135	66
NM_007244	66
NM_007351	66
NM_012180	66
NM_012338	66
NM_012390	66
NM_014920	66
NM_015677	66
NM_016412	66
NM_016468	66
NM_016513	66
NM_016593	66
NM_017688	66
NM_018490	66
NM_018728	66
NM_021192	66
NM_021225	66
NM_021818	66
NM_022783	66
NM_025041	66
NM_031461	66
NM_032866	66
NM_033309	66
NM_080574	66
NM_145252	66
NM_152291	66
NM_153811	66
NM_172111	66
NM_172112	66
NM_172113	66
NM_182918	66
NM_198514	66
NM_199328	66
NM_207644	66
NM_000102	67
NM_001001669	67
NM_001001957	67
NM_001001958	67
NM_001002925	67
NM_001004713	67
NM_001004715	67
NM_001005161	67
NM_001005203	67
NM_001005209	67
NM_001005270	67
NM_001005272	67
NM_001005280	67
NM_001005289	67
NM_001006636	67
NM_001006641	67
NM_001006642	67
NM_001006643	67
NM_001008743	67
NM_001010888	67
NM_001012279	67
NM_001012758	67
NM_001017396	67
NM_001025300	67
NM_001029875	67
NM_001029881	67
NM_002920	67
NM_003700	67
NM_004885	67
NM_004887	67
NM_006040	67
NM_006897	67
NM_006909	67
NM_012364	67
NM_012479	67
NM_013353	67
NM_014312	67
NM_014334	67
NM_014518	67
NM_014553	67
NM_014702	67
NM_017573	67
NM_017666	67
NM_018392	67
NM_018557	67
NM_018647	67
NM_018711	67
NM_018837	67
NM_019074	67
NM_020647	67
NM_020693	67
NM_020718	67
NM_020769	67
NM_020818	67
NM_020888	67
NM_020914	67
NM_020929	67
NM_021072	67
NM_021240	67
NM_021728	67
NM_021808	67
NM_022137	67
NM_022340	67
NM_024526	67
NM_024659	67
NM_024929	67
NM_025008	67
NM_030630	67
NM_030948	67
NM_031303	67
NM_031910	67
NM_032029	67
NM_032257	67
NM_032293	67
NM_032430	67
NM_032435	67
NM_032451	67
NM_032491	67
NM_032531	67
NM_032538	67
NM_032539	67
NM_032552	67
NM_032563	67
NM_032594	67
NM_032623	67
NM_032784	67
NM_032819	67
NM_032829	67
NM_032888	67
NM_033064	67
NM_033100	67
NM_033113	67
NM_033126	67
NM_033127	67
NM_033131	67
NM_033132	67
NM_033421	67
NM_033495	67
NM_052901	67
NM_052904	67
NM_052907	67
NM_052910	67
NM_052916	67
NM_052934	67
NM_052998	67
NM_053036	67
NM_054032	67
NM_080827	67
NM_080829	67
NM_080830	67
